river,station,date,time,datetime,temp,LDO,oxy,light,modlight,,,,,,,
white,up1,7/30/2011,23:30:00,7/30/2011 23:30,27.78,6.47,6.47,,0,,,,,,,
white,up1,7/30/2011,23:35:00,7/30/2011 23:35,27.79,6.46,6.46,,0,,,,,,,
white,up1,7/30/2011,23:40:00,7/30/2011 23:40,27.73,6.46,6.46,,0,,,,,,,
white,up1,7/30/2011,23:45:00,7/30/2011 23:45,27.69,6.48,6.48,,0,,,,,,,
white,up1,7/30/2011,23:50:00,7/30/2011 23:50,27.71,6.47,6.47,,0,,,,,,,
white,up1,7/30/2011,23:55:00,7/30/2011 23:55,27.69,6.48,6.48,,0,,,,,,,
white,up1,7/31/2011,0:00:00,7/31/2011 0:00,27.69,6.49,6.49,,0,,,,,,,
white,up1,7/31/2011,0:05:00,7/31/2011 0:05,27.72,6.48,6.48,,0,,,,,,,
white,up1,7/31/2011,0:10:00,7/31/2011 0:10,27.71,6.48,6.48,,0,,,,,,,
white,up1,7/31/2011,0:15:00,7/31/2011 0:15,27.67,6.49,6.49,,0,,,,,,,
white,up1,7/31/2011,0:20:00,7/31/2011 0:20,27.71,6.48,6.48,,0,,,,,,,
white,up1,7/31/2011,0:25:00,7/31/2011 0:25,27.71,6.47,6.47,,0,,,,,,,
white,up1,7/31/2011,0:30:00,7/31/2011 0:30,27.67,6.5,6.5,,0,,,,,,,
white,up1,7/31/2011,0:35:00,7/31/2011 0:35,27.68,6.48,6.48,,0,,,,,,,
white,up1,7/31/2011,0:40:00,7/31/2011 0:40,27.68,6.5,6.5,,0,,,,,,,
white,up1,7/31/2011,0:45:00,7/31/2011 0:45,27.63,6.51,6.51,,0,,,,,,,
white,up1,7/31/2011,0:50:00,7/31/2011 0:50,27.63,6.51,6.51,,0,,,,,,,
white,up1,7/31/2011,0:55:00,7/31/2011 0:55,27.54,6.52,6.52,,0,,,,,,,
white,up1,7/31/2011,1:00:00,7/31/2011 1:00,27.58,6.51,6.51,,0,,,,,,,
white,up1,7/31/2011,1:05:00,7/31/2011 1:05,27.59,6.53,6.53,,0,,,,,,,
white,up1,7/31/2011,1:10:00,7/31/2011 1:10,27.63,6.51,6.51,,0,,,,,,,
white,up1,7/31/2011,1:15:00,7/31/2011 1:15,27.57,6.52,6.52,,0,,,,,,,
white,up1,7/31/2011,1:20:00,7/31/2011 1:20,27.6,6.52,6.52,,0,,,,,,,
white,up1,7/31/2011,1:25:00,7/31/2011 1:25,27.57,6.54,6.54,,0,,,,,,,
white,up1,7/31/2011,1:30:00,7/31/2011 1:30,27.55,6.53,6.53,,0,,,,,,,
white,up1,7/31/2011,1:35:00,7/31/2011 1:35,27.54,6.55,6.55,,0,,,,,,,
white,up1,7/31/2011,1:40:00,7/31/2011 1:40,27.58,6.53,6.53,,0,,,,,,,
white,up1,7/31/2011,1:45:00,7/31/2011 1:45,27.56,6.55,6.55,,0,,,,,,,
white,up1,7/31/2011,1:50:00,7/31/2011 1:50,27.52,6.56,6.56,,0,,,,,,,
white,up1,7/31/2011,1:55:00,7/31/2011 1:55,27.56,6.55,6.55,,0,,,,,,,
white,up1,7/31/2011,2:00:00,7/31/2011 2:00,27.57,6.56,6.56,,0,,,,,,,
white,up1,7/31/2011,2:05:00,7/31/2011 2:05,27.55,6.56,6.56,,0,,,,,,,
white,up1,7/31/2011,2:10:00,7/31/2011 2:10,27.53,6.57,6.57,,0,,,,,,,
white,up1,7/31/2011,2:15:00,7/31/2011 2:15,27.56,6.57,6.57,,0,,,,,,,
white,up1,7/31/2011,2:20:00,7/31/2011 2:20,27.53,6.58,6.58,,0,,,,,,,
white,up1,7/31/2011,2:25:00,7/31/2011 2:25,27.52,6.58,6.58,,0,,,,,,,
white,up1,7/31/2011,2:30:00,7/31/2011 2:30,27.58,6.57,6.57,,0,,,,,,,
white,up1,7/31/2011,2:35:00,7/31/2011 2:35,27.56,6.6,6.6,,0,,,,,,,
white,up1,7/31/2011,2:40:00,7/31/2011 2:40,27.53,6.6,6.6,,0,,,,,,,
white,up1,7/31/2011,2:45:00,7/31/2011 2:45,27.53,6.6,6.6,,0,,,,,,,
white,up1,7/31/2011,2:50:00,7/31/2011 2:50,27.5,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,2:55:00,7/31/2011 2:55,27.55,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,3:00:00,7/31/2011 3:00,27.55,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,3:05:00,7/31/2011 3:05,27.57,6.6,6.6,,0,,,,,,,
white,up1,7/31/2011,3:10:00,7/31/2011 3:10,27.55,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,3:15:00,7/31/2011 3:15,27.54,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,3:20:00,7/31/2011 3:20,27.52,6.6,6.6,,0,,,,,,,
white,up1,7/31/2011,3:25:00,7/31/2011 3:25,27.54,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,3:30:00,7/31/2011 3:30,27.55,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,3:35:00,7/31/2011 3:35,27.56,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,3:40:00,7/31/2011 3:40,27.51,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,3:45:00,7/31/2011 3:45,27.5,6.64,6.64,,0,,,,,,,
white,up1,7/31/2011,3:50:00,7/31/2011 3:50,27.55,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,3:55:00,7/31/2011 3:55,27.49,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,4:00:00,7/31/2011 4:00,27.5,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,4:05:00,7/31/2011 4:05,27.55,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,4:10:00,7/31/2011 4:10,27.53,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,4:15:00,7/31/2011 4:15,27.48,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,4:20:00,7/31/2011 4:20,27.52,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,4:25:00,7/31/2011 4:25,27.45,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,4:30:00,7/31/2011 4:30,27.5,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,4:35:00,7/31/2011 4:35,27.51,6.65,6.65,,0,,,,,,,
white,up1,7/31/2011,4:40:00,7/31/2011 4:40,27.5,6.66,6.66,,0,,,,,,,
white,up1,7/31/2011,4:45:00,7/31/2011 4:45,27.49,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,4:50:00,7/31/2011 4:50,27.51,6.64,6.64,,0,,,,,,,
white,up1,7/31/2011,4:55:00,7/31/2011 4:55,27.52,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,5:00:00,7/31/2011 5:00,27.5,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,5:05:00,7/31/2011 5:05,27.5,6.64,6.64,,0,,,,,,,
white,up1,7/31/2011,5:10:00,7/31/2011 5:10,27.51,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,5:15:00,7/31/2011 5:15,27.49,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,5:20:00,7/31/2011 5:20,27.52,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,5:25:00,7/31/2011 5:25,27.49,6.6,6.6,,0,,,,,,,
white,up1,7/31/2011,5:30:00,7/31/2011 5:30,27.45,6.64,6.64,,0,,,,,,,
white,up1,7/31/2011,5:35:00,7/31/2011 5:35,27.46,6.63,6.63,,0,,,,,,,
white,up1,7/31/2011,5:40:00,7/31/2011 5:40,27.49,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,5:45:00,7/31/2011 5:45,27.47,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,5:50:00,7/31/2011 5:50,27.48,6.62,6.62,,0,,,,,,,
white,up1,7/31/2011,5:55:00,7/31/2011 5:55,27.44,6.59,6.59,,0,,,,,,,
white,up1,7/31/2011,6:00:00,7/31/2011 6:00,27.5,6.59,6.59,,0,,,,,,,
white,up1,7/31/2011,6:05:00,7/31/2011 6:05,27.41,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,6:10:00,7/31/2011 6:10,27.44,6.61,6.61,,0,,,,,,,
white,up1,7/31/2011,6:15:00,7/31/2011 6:15,27.47,6.59,6.59,,0,,,,,,,
white,up1,7/31/2011,6:20:00,7/31/2011 6:20,27.47,6.59,6.59,,8.205756757,,,,,,,
white,up1,7/31/2011,6:25:00,7/31/2011 6:25,27.45,6.59,6.59,,16.67798147,,,,,,,
white,up1,7/31/2011,6:30:00,7/31/2011 6:30,27.42,6.6,6.6,,25.20842025,,,,,,,
white,up1,7/31/2011,6:35:00,7/31/2011 6:35,27.46,6.58,6.58,,33.79272334,,,,,,,
white,up1,7/31/2011,6:40:00,7/31/2011 6:40,27.4,6.58,6.58,,42.42652441,,,,,,,
white,up1,7/31/2011,6:45:00,7/31/2011 6:45,27.4,6.58,6.58,,51.10544254,,,,,,,
white,up1,7/31/2011,6:50:00,7/31/2011 6:50,27.41,6.58,6.58,,59.82508411,,,,,,,
white,up1,7/31/2011,6:55:00,7/31/2011 6:55,27.41,6.57,6.57,,97.70003864,,,,,,,
white,up1,7/31/2011,7:00:00,7/31/2011 7:00,27.39,6.56,6.56,,133.0667863,,,,,,,
white,up1,7/31/2011,7:05:00,7/31/2011 7:05,27.39,6.55,6.55,,168.5885559,,,,,,,
white,up1,7/31/2011,7:10:00,7/31/2011 7:10,27.38,6.56,6.56,,204.248212,,,,,,,
white,up1,7/31/2011,7:15:00,7/31/2011 7:15,27.34,6.55,6.55,,240.0285617,,,,,,,
white,up1,7/31/2011,7:20:00,7/31/2011 7:20,27.3,6.55,6.55,,275.9123626,,,,,,,
white,up1,7/31/2011,7:25:00,7/31/2011 7:25,27.38,6.55,6.55,,311.8823311,,,,,,,
white,up1,7/31/2011,7:30:00,7/31/2011 7:30,27.38,6.56,6.56,,347.9211505,,,,,,,
white,up1,7/31/2011,7:35:00,7/31/2011 7:35,27.4,6.58,6.58,,384.0114789,,,,,,,
white,up1,7/31/2011,7:40:00,7/31/2011 7:40,27.39,6.58,6.58,,420.1359577,,,,,,,
white,up1,7/31/2011,7:45:00,7/31/2011 7:45,27.36,6.58,6.58,,456.2772199,,,,,,,
white,up1,7/31/2011,7:50:00,7/31/2011 7:50,27.33,6.58,6.58,,492.4178976,,,,,,,
white,up1,7/31/2011,7:55:00,7/31/2011 7:55,27.36,6.58,6.58,,528.5406313,,,,,,,
white,up1,7/31/2011,8:00:00,7/31/2011 8:00,27.31,6.58,6.58,,564.6280771,,,,,,,
white,up1,7/31/2011,8:05:00,7/31/2011 8:05,27.34,6.6,6.6,,600.6629157,,,,,,,
white,up1,7/31/2011,8:10:00,7/31/2011 8:10,27.34,6.61,6.61,,636.6278602,,,,,,,
white,up1,7/31/2011,8:15:00,7/31/2011 8:15,27.35,6.63,6.63,,672.5056645,,,,,,,
white,up1,7/31/2011,8:20:00,7/31/2011 8:20,27.33,6.63,6.63,,708.2791318,,,,,,,
white,up1,7/31/2011,8:25:00,7/31/2011 8:25,27.35,6.65,6.65,,743.9311221,,,,,,,
white,up1,7/31/2011,8:30:00,7/31/2011 8:30,27.34,6.65,6.65,,779.4445615,,,,,,,
white,up1,7/31/2011,8:35:00,7/31/2011 8:35,27.3,6.69,6.69,,814.8024494,,,,,,,
white,up1,7/31/2011,8:40:00,7/31/2011 8:40,27.33,6.7,6.7,,849.9878673,,,,,,,
white,up1,7/31/2011,8:45:00,7/31/2011 8:45,27.35,6.71,6.71,,884.983987,,,,,,,
white,up1,7/31/2011,8:50:00,7/31/2011 8:50,27.36,6.73,6.73,,919.7740785,,,,,,,
white,up1,7/31/2011,8:55:00,7/31/2011 8:55,27.33,6.77,6.77,,954.3415182,,,,,,,
white,up1,7/31/2011,9:00:00,7/31/2011 9:00,27.33,6.77,6.77,,988.6697973,,,,,,,
white,up1,7/31/2011,9:05:00,7/31/2011 9:05,27.34,6.81,6.81,,1022.74253,,,,,,,
white,up1,7/31/2011,9:10:00,7/31/2011 9:10,27.35,6.82,6.82,,1056.54346,,,,,,,
white,up1,7/31/2011,9:15:00,7/31/2011 9:15,27.36,6.85,6.85,,1090.056472,,,,,,,
white,up1,7/31/2011,9:20:00,7/31/2011 9:20,27.41,6.86,6.86,,1123.265596,,,,,,,
white,up1,7/31/2011,9:25:00,7/31/2011 9:25,27.36,6.9,6.9,,1156.155018,,,,,,,
white,up1,7/31/2011,9:30:00,7/31/2011 9:30,27.41,6.91,6.91,,1188.709085,,,,,,,
white,up1,7/31/2011,9:35:00,7/31/2011 9:35,27.42,6.93,6.93,,1220.912319,,,,,,,
white,up1,7/31/2011,9:40:00,7/31/2011 9:40,27.45,6.94,6.94,,1252.749416,,,,,,,
white,up1,7/31/2011,9:45:00,7/31/2011 9:45,27.47,6.96,6.96,,1284.205262,,,,,,,
white,up1,7/31/2011,9:50:00,7/31/2011 9:50,27.5,7,7,,1315.264936,,,,,,,
white,up1,7/31/2011,9:55:00,7/31/2011 9:55,27.49,7,7,,1345.913722,,,,,,,
white,up1,7/31/2011,10:00:00,7/31/2011 10:00,27.5,7.03,7.03,,1376.137111,,,,,,,
white,up1,7/31/2011,10:05:00,7/31/2011 10:05,27.54,7.08,7.08,,1405.920815,,,,,,,
white,up1,7/31/2011,10:10:00,7/31/2011 10:10,27.59,7.1,7.1,,1435.250771,,,,,,,
white,up1,7/31/2011,10:15:00,7/31/2011 10:15,27.6,7.13,7.13,,1464.113151,,,,,,,
white,up1,7/31/2011,10:20:00,7/31/2011 10:20,27.59,7.15,7.15,,1492.494367,,,,,,,
white,up1,7/31/2011,10:25:00,7/31/2011 10:25,27.59,7.17,7.17,,1520.381083,,,,,,,
white,up1,7/31/2011,10:30:00,7/31/2011 10:30,27.65,7.19,7.19,,1547.760219,,,,,,,
white,up1,7/31/2011,10:35:00,7/31/2011 10:35,27.66,7.23,7.23,,1574.618963,,,,,,,
white,up1,7/31/2011,10:40:00,7/31/2011 10:40,27.7,7.25,7.25,,1600.944773,,,,,,,
white,up1,7/31/2011,10:45:00,7/31/2011 10:45,27.72,7.26,7.26,,1626.725393,,,,,,,
white,up1,7/31/2011,10:50:00,7/31/2011 10:50,27.73,7.3,7.3,,1651.948853,,,,,,,
white,up1,7/31/2011,10:55:00,7/31/2011 10:55,27.76,7.34,7.34,,1676.603485,,,,,,,
white,up1,7/31/2011,11:00:00,7/31/2011 11:00,27.77,7.36,7.36,,1700.677924,,,,,,,
white,up1,7/31/2011,11:05:00,7/31/2011 11:05,27.75,7.41,7.41,,1724.161123,,,,,,,
white,up1,7/31/2011,11:10:00,7/31/2011 11:10,27.84,7.41,7.41,,1747.042356,,,,,,,
white,up1,7/31/2011,11:15:00,7/31/2011 11:15,27.85,7.45,7.45,,1769.311231,,,,,,,
white,up1,7/31/2011,11:20:00,7/31/2011 11:20,27.89,7.46,7.46,,1790.957699,,,,,,,
white,up1,7/31/2011,11:25:00,7/31/2011 11:25,27.92,7.52,7.52,,1811.972057,,,,,,,
white,up1,7/31/2011,11:30:00,7/31/2011 11:30,27.96,7.52,7.52,,1832.344966,,,,,,,
white,up1,7/31/2011,11:35:00,7/31/2011 11:35,27.98,7.58,7.58,,1852.067456,,,,,,,
white,up1,7/31/2011,11:40:00,7/31/2011 11:40,27.99,7.61,7.61,,1871.130934,,,,,,,
white,up1,7/31/2011,11:45:00,7/31/2011 11:45,27.98,7.62,7.62,,1889.527198,,,,,,,
white,up1,7/31/2011,11:50:00,7/31/2011 11:50,28.03,7.68,7.68,,1907.248445,,,,,,,
white,up1,7/31/2011,11:55:00,7/31/2011 11:55,28.07,7.69,7.69,,1924.287282,,,,,,,
white,up1,7/31/2011,12:00:00,7/31/2011 12:00,28.1,7.7,7.7,,1940.636734,,,,,,,
white,up1,7/31/2011,12:05:00,7/31/2011 12:05,28.19,7.76,7.76,,1956.290257,,,,,,,
white,up1,7/31/2011,12:10:00,7/31/2011 12:10,28.16,7.8,7.8,,1971.241745,,,,,,,
white,up1,7/31/2011,12:15:00,7/31/2011 12:15,28.2,7.81,7.81,,1985.485542,,,,,,,
white,up1,7/31/2011,12:20:00,7/31/2011 12:20,28.27,7.83,7.83,,1999.016446,,,,,,,
white,up1,7/31/2011,12:25:00,7/31/2011 12:25,28.3,7.87,7.87,,2011.829721,,,,,,,
white,up1,7/31/2011,12:30:00,7/31/2011 12:30,28.27,7.88,7.88,,2023.921096,,,,,,,
white,up1,7/31/2011,12:35:00,7/31/2011 12:35,28.31,7.94,7.94,,2035.286774,,,,,,,
white,up1,7/31/2011,12:40:00,7/31/2011 12:40,28.37,7.94,7.94,,2045.923426,,,,,,,
white,up1,7/31/2011,12:45:00,7/31/2011 12:45,28.37,7.98,7.98,,2055.82819,,,,,,,
white,up1,7/31/2011,12:50:00,7/31/2011 12:50,28.39,8,8,,2064.998658,,,,,,,
white,up1,7/31/2011,12:55:00,7/31/2011 12:55,28.42,8.03,8.03,,2073.432865,,,,,,,
white,up1,7/31/2011,13:00:00,7/31/2011 13:00,28.43,8.07,8.07,,2081.129263,,,,,,,
white,up1,7/31/2011,13:05:00,7/31/2011 13:05,28.53,8.1,8.1,,2088.086693,,,,,,,
white,up1,7/31/2011,13:10:00,7/31/2011 13:10,28.55,8.12,8.12,,2094.304352,,,,,,,
white,up1,7/31/2011,13:15:00,7/31/2011 13:15,28.58,8.15,8.15,,2099.78174,,,,,,,
white,up1,7/31/2011,13:20:00,7/31/2011 13:20,28.58,8.15,8.15,,2104.518618,,,,,,,
white,up1,7/31/2011,13:25:00,7/31/2011 13:25,28.63,8.21,8.21,,2108.514945,,,,,,,
white,up1,7/31/2011,13:30:00,7/31/2011 13:30,28.64,8.24,8.24,,2111.77082,,,,,,,
white,up1,7/31/2011,13:35:00,7/31/2011 13:35,28.67,8.25,8.25,,2114.286425,,,,,,,
white,up1,7/31/2011,13:40:00,7/31/2011 13:40,28.72,8.26,8.26,,2116.061963,,,,,,,
white,up1,7/31/2011,13:45:00,7/31/2011 13:45,28.76,8.3,8.3,,2117.097617,,,,,,,
white,up1,7/31/2011,13:50:00,7/31/2011 13:50,28.75,8.33,8.33,,2117.393507,,,,,,,
white,up1,7/31/2011,13:55:00,7/31/2011 13:55,28.77,8.38,8.38,,2116.94967,,,,,,,
white,up1,7/31/2011,14:00:00,7/31/2011 14:00,28.86,8.41,8.41,,2115.766051,,,,,,,
white,up1,7/31/2011,14:05:00,7/31/2011 14:05,28.82,8.38,8.38,,2113.842516,,,,,,,
white,up1,7/31/2011,14:10:00,7/31/2011 14:10,28.83,8.4,8.4,,2111.178873,,,,,,,
white,up1,7/31/2011,14:15:00,7/31/2011 14:15,28.84,8.45,8.45,,2107.774921,,,,,,,
white,up1,7/31/2011,14:20:00,7/31/2011 14:20,28.95,8.52,8.52,,2103.630488,,,,,,,
white,up1,7/31/2011,14:25:00,7/31/2011 14:25,28.98,8.5,8.5,,2098.745499,,,,,,,
white,up1,7/31/2011,14:30:00,7/31/2011 14:30,28.98,8.54,8.54,,2093.12003,,,,,,,
white,up1,7/31/2011,14:35:00,7/31/2011 14:35,29.02,8.58,8.58,,2086.754368,,,,,,,
white,up1,7/31/2011,14:40:00,7/31/2011 14:40,29.04,8.64,8.64,,2079.649069,,,,,,,
white,up1,7/31/2011,14:45:00,7/31/2011 14:45,29.04,8.65,8.65,,2071.805005,,,,,,,
white,up1,7/31/2011,14:50:00,7/31/2011 14:50,29.08,8.68,8.68,,2063.223409,,,,,,,
white,up1,7/31/2011,14:55:00,7/31/2011 14:55,29.1,8.68,8.68,,2053.90591,,,,,,,
white,up1,7/31/2011,15:00:00,7/31/2011 15:00,29.11,8.69,8.69,,2043.854562,,,,,,,
white,up1,7/31/2011,15:05:00,7/31/2011 15:05,29.11,8.75,8.75,,2033.071861,,,,,,,
white,up1,7/31/2011,15:10:00,7/31/2011 15:10,29.18,8.75,8.75,,2021.560762,,,,,,,
white,up1,7/31/2011,15:15:00,7/31/2011 15:15,29.17,8.79,8.79,,2009.324688,,,,,,,
white,up1,7/31/2011,15:20:00,7/31/2011 15:20,29.18,8.81,8.81,,1996.367531,,,,,,,
white,up1,7/31/2011,15:25:00,7/31/2011 15:25,29.22,8.85,8.85,,1982.693654,,,,,,,
white,up1,7/31/2011,15:30:00,7/31/2011 15:30,29.23,8.87,8.87,,1968.307888,,,,,,,
white,up1,7/31/2011,15:35:00,7/31/2011 15:35,29.28,8.88,8.88,,1953.215526,,,,,,,
white,up1,7/31/2011,15:40:00,7/31/2011 15:40,29.28,8.93,8.93,,1937.422315,,,,,,,
white,up1,7/31/2011,15:45:00,7/31/2011 15:45,29.31,8.93,8.93,,1920.934448,,,,,,,
white,up1,7/31/2011,15:50:00,7/31/2011 15:50,29.32,8.93,8.93,,1903.758558,,,,,,,
white,up1,7/31/2011,15:55:00,7/31/2011 15:55,29.3,8.99,8.99,,1885.901702,,,,,,,
white,up1,7/31/2011,16:00:00,7/31/2011 16:00,29.34,8.98,8.98,,1867.371358,,,,,,,
white,up1,7/31/2011,16:05:00,7/31/2011 16:05,29.35,8.99,8.99,,1848.175409,,,,,,,
white,up1,7/31/2011,16:10:00,7/31/2011 16:10,29.39,9.03,9.03,,1828.322136,,,,,,,
white,up1,7/31/2011,16:15:00,7/31/2011 16:15,29.43,9.02,9.02,,1807.820208,,,,,,,
white,up1,7/31/2011,16:20:00,7/31/2011 16:20,29.41,9.05,9.05,,1786.678669,,,,,,,
white,up1,7/31/2011,16:25:00,7/31/2011 16:25,29.37,9.1,9.1,,1764.906932,,,,,,,
white,up1,7/31/2011,16:30:00,7/31/2011 16:30,29.33,9.11,9.11,,1742.51477,,,,,,,
white,up1,7/31/2011,16:35:00,7/31/2011 16:35,29.43,9.11,9.11,,1719.512302,,,,,,,
white,up1,7/31/2011,16:40:00,7/31/2011 16:40,29.45,9.12,9.12,,1695.909986,,,,,,,
white,up1,7/31/2011,16:45:00,7/31/2011 16:45,29.43,9.16,9.16,,1671.718615,,,,,,,
white,up1,7/31/2011,16:50:00,7/31/2011 16:50,29.43,9.16,9.16,,1646.949298,,,,,,,
white,up1,7/31/2011,16:55:00,7/31/2011 16:55,29.45,9.17,9.17,,1621.613463,,,,,,,
white,up1,7/31/2011,17:00:00,7/31/2011 17:00,29.44,9.2,9.2,,1595.722838,,,,,,,
white,up1,7/31/2011,17:05:00,7/31/2011 17:05,29.45,9.2,9.2,,1569.289451,,,,,,,
white,up1,7/31/2011,17:10:00,7/31/2011 17:10,29.46,9.21,9.21,,1542.325617,,,,,,,
white,up1,7/31/2011,17:15:00,7/31/2011 17:15,29.47,9.2,9.2,,1514.843931,,,,,,,
white,up1,7/31/2011,17:20:00,7/31/2011 17:20,29.47,9.21,9.21,,1486.857261,,,,,,,
white,up1,7/31/2011,17:25:00,7/31/2011 17:25,29.44,9.22,9.22,,1458.378737,,,,,,,
white,up1,7/31/2011,17:30:00,7/31/2011 17:30,29.43,9.26,9.26,,1429.421747,,,,,,,
white,up1,7/31/2011,17:35:00,7/31/2011 17:35,29.46,9.26,9.26,,1399.999928,,,,,,,
white,up1,7/31/2011,17:40:00,7/31/2011 17:40,29.44,9.28,9.28,,1370.127154,,,,,,,
white,up1,7/31/2011,17:45:00,7/31/2011 17:45,29.47,9.27,9.27,,1339.817535,,,,,,,
white,up1,7/31/2011,17:50:00,7/31/2011 17:50,29.44,9.26,9.26,,1309.085405,,,,,,,
white,up1,7/31/2011,17:55:00,7/31/2011 17:55,29.45,9.28,9.28,,1277.945312,,,,,,,
white,up1,7/31/2011,18:00:00,7/31/2011 18:00,29.41,9.27,9.27,,1246.412016,,,,,,,
white,up1,7/31/2011,18:05:00,7/31/2011 18:05,29.41,9.26,9.26,,1214.500476,,,,,,,
white,up1,7/31/2011,18:10:00,7/31/2011 18:10,29.43,9.25,9.25,,1182.225846,,,,,,,
white,up1,7/31/2011,18:15:00,7/31/2011 18:15,29.43,9.27,9.27,,1149.603463,,,,,,,
white,up1,7/31/2011,18:20:00,7/31/2011 18:20,29.37,9.26,9.26,,1116.648844,,,,,,,
white,up1,7/31/2011,18:25:00,7/31/2011 18:25,29.39,9.23,9.23,,1083.377672,,,,,,,
white,up1,7/31/2011,18:30:00,7/31/2011 18:30,29.38,9.22,9.22,,1049.805794,,,,,,,
white,up1,7/31/2011,18:35:00,7/31/2011 18:35,29.37,9.24,9.24,,1015.949209,,,,,,,
white,up1,7/31/2011,18:40:00,7/31/2011 18:40,29.32,9.21,9.21,,981.8240627,,,,,,,
white,up1,7/31/2011,18:45:00,7/31/2011 18:45,29.33,9.2,9.2,,947.4466366,,,,,,,
white,up1,7/31/2011,18:50:00,7/31/2011 18:50,29.31,9.14,9.14,,912.833342,,,,,,,
white,up1,7/31/2011,18:55:00,7/31/2011 18:55,29.3,9.15,9.15,,878.0007115,,,,,,,
white,up1,7/31/2011,19:00:00,7/31/2011 19:00,29.27,9.12,9.12,,842.9653905,,,,,,,
white,up1,7/31/2011,19:05:00,7/31/2011 19:05,29.24,9.12,9.12,,814.8024494,,,,,,,
white,up1,7/31/2011,19:10:00,7/31/2011 19:10,29.22,9.07,9.07,,772.3537748,,,,,,,
white,up1,7/31/2011,19:15:00,7/31/2011 19:15,29.22,9.07,9.07,,736.8112628,,,,,,,
white,up1,7/31/2011,19:20:00,7/31/2011 19:20,29.2,9.02,9.02,,701.1336089,,,,,,,
white,up1,7/31/2011,19:25:00,7/31/2011 19:25,29.16,9,9,,665.3379011,,,,,,,
white,up1,7/31/2011,19:30:00,7/31/2011 19:30,29.17,8.97,8.97,,629.4412913,,,,,,,
white,up1,7/31/2011,19:35:00,7/31/2011 19:35,29.08,8.96,8.96,,593.4609869,,,,,,,
white,up1,7/31/2011,19:40:00,7/31/2011 19:40,29.07,8.9,8.9,,557.4142427,,,,,,,
white,up1,7/31/2011,19:45:00,7/31/2011 19:45,29.05,8.84,8.84,,521.3183529,,,,,,,
white,up1,7/31/2011,19:50:00,7/31/2011 19:50,29.02,8.82,8.82,,492.4178976,,,,,,,
white,up1,7/31/2011,19:55:00,7/31/2011 19:55,28.99,8.78,8.78,,449.0484585,,,,,,,
white,up1,7/31/2011,20:00:00,7/31/2011 20:00,28.95,8.74,8.74,,412.9091635,,,,,,,
white,up1,7/31/2011,20:05:00,7/31/2011 20:05,28.97,8.7,8.7,,376.7901255,,,,,,,
white,up1,7/31/2011,20:10:00,7/31/2011 20:10,28.89,8.67,8.67,,340.7087106,,,,,,,
white,up1,7/31/2011,20:15:00,7/31/2011 20:15,28.84,8.64,8.64,,304.6822748,,,,,,,
white,up1,7/31/2011,20:20:00,7/31/2011 20:20,28.84,8.6,8.6,,268.7281554,,,,,,,
white,up1,7/31/2011,20:25:00,7/31/2011 20:25,28.82,8.55,8.55,,232.8636633,,,,,,,
white,up1,7/31/2011,20:30:00,7/31/2011 20:30,28.82,8.54,8.54,,197.1060744,,,,,,,
white,up1,7/31/2011,20:35:00,7/31/2011 20:35,28.82,8.47,8.47,,168.5885559,,,,,,,
white,up1,7/31/2011,20:40:00,7/31/2011 20:40,28.76,8.42,8.42,,125.9804877,,,,,,,
white,up1,7/31/2011,20:45:00,7/31/2011 20:45,28.74,8.41,8.41,,90.64679515,,,,,,,
white,up1,7/31/2011,20:50:00,7/31/2011 20:50,28.75,8.36,8.36,,58.07810919,,,,,,,
white,up1,7/31/2011,20:55:00,7/31/2011 20:55,28.69,8.32,8.32,,49.36626028,,,,,,,
white,up1,7/31/2011,21:00:00,7/31/2011 21:00,28.68,8.27,8.27,,42.42652441,,,,,,,
white,up1,7/31/2011,21:05:00,7/31/2011 21:05,28.6,8.25,8.25,,32.07176294,,,,,,,
